id,storm,year,month,day,time,start_lat,start_lon,stop_lat,stop_lon,istor,F-EF-Rating,class
201407040502,AA2014,2014,7,4,502,36.8784,-76.0747,36.88,-76.08,1,0,1
201407040540,AA2014,2014,7,4,540,36.92,-76.27,36.9235,-76.2689,1,0,1
NTA,AB2019,2019,7,13,1838,30.78,-87.52,30.78,-87.52,0,-1,0
NTB,AB2019,2019,7,14,1612,31.39,-88.96,31.39,-88.96,0,-1,0
NTC,AB2019,2019,7,10,1254,30.03,-90.08,30.03,-90.08,0,-1,0
NTD,AB2019,2019,7,10,614,29.51,-89.74,29.51,-89.74,0,-1,0
NTE,AB2019,2019,7,13,614,29.51,-89.74,29.51,-89.74,0,-1,0
NTF,AB2019,2019,7,13,1134,30.51,-88.45,30.51,-88.45,0,-1,0
NTH,AB2019,2019,7,14,35,29.78,-89.98,29.78,-89.98,0,-1,0
NTG,AB2019,2019,7,14,39,29.56,-90.04,29.56,-90.04,0,-1,0
NTI,AB2019,2019,7,14,121,30.88,-89.8,30.88,-89.8,0,-1,0
NTJ,AB2019,2019,7,14,220,30.86,-89.62,30.86,-89.62,0,-1,0
NTK,AB2019,2019,7,14,1257,30.45,-90.94,30.45,-90.94,0,-1,0
NTM,AB2019,2019,7,14,1355,30.86,-91.04,30.86,-91.04,0,-1,0
NTO,AB2019,2019,7,14,1415,31.08,-90.38,31.08,-90.38,0,-1,0
NTL,AB2019,2019,7,14,1340,30.75,-90.6,30.75,-90.6,0,-1,0
NTN,AB2019,2019,7,14,1408,30.44,-90.91,30.44,-90.91,0,-1,0
NTP,AB2019,2019,7,14,1432,30.42,-90.61,30.42,-90.61,0,-1,0
NTQ,AB2019,2019,7,14,1507,30.16,-91.05,30.16,-91.05,0,-1,0
NTS,AB2019,2019,7,14,1526,30.34,-91.0,30.34,-91.0,0,-1,0
NTU,AB2019,2019,7,14,1604,30.53,-90.98,30.53,-90.98,0,-1,0
NTV,AB2019,2019,7,14,1732,30.86,-90.69,30.86,-90.69,0,-1,0
NTR,AB2019,2019,7,14,1517,30.56,-91.15,30.56,-91.15,0,-1,0
NTW,AB2019,2019,7,15,1037,30.94,-91.89,30.94,-91.89,0,-1,0
NTX,AB2019,2019,7,14,234,31.37,-89.78,31.37,-89.78,0,-1,0
NTY,AB2019,2019,7,14,338,31.54,-89.51,31.54,-89.51,0,-1,0
NTZ,AB2019,2019,7,14,421,31.92,-89.39,31.92,-89.39,0,-1,0
NTAA,AB2019,2019,7,14,556,31.82,-89.38,31.82,-89.38,0,-1,0
NTBB,AB2019,2019,7,14,1007,31.38,-89.25,31.38,-89.25,0,-1,0
NTDD,AB2019,2019,7,14,1642,31.91,-88.78,31.91,-88.78,0,-1,0
NTEE,AB2019,2019,7,14,2012,35.67,-88.65,35.67,-88.65,0,-1,0
NTFF,AB2019,2019,7,16,1802,35.08,-89.28,35.08,-89.28,0,-1,0
NTGG,AB2019,2019,7,16,1804,34.54,-88.3,34.54,-88.3,0,-1,0
NTHH,AB2019,2019,7,15,2041,37.43,-87.44,37.43,-87.44,0,-1,0
NTII,AB2019,2019,7,16,1813,37.8,-87.19,37.8,-87.19,0,-1,0
NTJJ,AB2019,2019,7,16,1901,37.94,-86.93,37.94,-86.93,0,-1,0
201907141125,AB2019,2019,7,14,1125,31.4122,-89.1959,31.4157,-89.203,1,0,1
NTA,AB2020,2020,5,27,2054,35.56,-78.72,35.56,-78.72,0,-1,0
NTB,AB2020,2020,5,27,2308,36.51,-78.17,36.51,-78.17,0,-1,0
202005272308,AB2020,2020,5,27,2308,36.5154,-78.1622,36.5163,-78.1651,1,0,1
NTA,AB2020-2,2020,9,24,1400,30.76,-87.37,30.76,-87.37,0,-1,0
NTB,AB2020-2,2020,9,23,2013,31.03,-91.71,31.03,-91.71,0,-1,0
NTI,AB2020-2,2020,9,24,136,31.74,-90.91,31.74,-90.91,0,-1,0
NTJ,AB2020-2,2020,9,24,304,31.88,-90.43,31.88,-90.43,0,-1,0
NTF,AB2020-2,2020,9,23,2034,30.98,-91.61,30.98,-91.61,0,-1,0
NTG,AB2020-2,2020,9,23,2215,31.12,-91.35,31.12,-91.35,0,-1,0
NTC,AB2020-2,2020,9,23,1744,30.88,-92.37,30.88,-92.37,0,-1,0
NTD,AB2020-2,2020,9,23,1846,30.79,-92.01,30.79,-92.01,0,-1,0
NTE,AB2020-2,2020,9,23,1957,31.05,-91.89,31.05,-91.89,0,-1,0
NTH,AB2020-2,2020,9,21,1751,29.32,-94.65,29.32,-94.65,0,-1,0
NTA,AB2015,2015,6,17,1837,27.96,-97.11,27.96,-97.11,0,-1,0
NTB,AB2015,2015,6,17,2037,28.22,-97.05,28.22,-97.05,0,-1,0
NTD,AB2015,2015,6,17,2238,27.8,-98.01,27.8,-98.01,0,-1,0
NTI,AB2015,2015,6,16,1749,29.57,-94.71,29.57,-94.71,0,-1,0
NTE,AB2015,2015,6,16,2352,29.17,-96.65,29.17,-96.65,0,-1,0
NTF,AB2015,2015,6,17,2048,32.0,-96.62,32.0,-96.62,0,-1,0
NTM,AB2015,2015,6,17,2251,35.67,-95.64,35.67,-95.64,0,-1,0
NTK,AB2015,2015,6,18,928,31.88,-93.77,31.88,-93.77,0,-1,0
NTH,AB2015,2015,6,17,2246,30.49,-93.75,30.49,-93.75,0,-1,0
NTG,AB2015,2015,6,17,2355,30.34,-94.03,30.34,-94.03,0,-1,0
NTJ,AB2015,2015,6,18,248,30.39,-93.91,30.39,-93.91,0,-1,0
NTN,AB2015,2015,6,18,2149,34.18,-93.02,34.18,-93.02,0,-1,0
NTQ,AB2015,2015,6,19,2235,38.04,-88.81,38.04,-88.81,0,-1,0
NTR,AB2015,2015,6,19,2256,37.93,-87.1,37.93,-87.1,0,-1,0
NTV,AB2015,2015,6,19,2104,38.79,-87.22,38.79,-87.22,0,-1,0
NTW,AB2015,2015,6,19,2223,38.74,-86.79,38.74,-86.79,0,-1,0
NTX,AB2015,2015,6,20,2111,39.13,-78.92,39.13,-78.92,0,-1,0
NTAA,AB2015,2015,6,20,2305,38.81,-77.85,38.81,-77.85,0,-1,0
NTZ,AB2015,2015,6,20,2349,38.33,-77.6,38.33,-77.6,0,-1,0
NTFF,AB2015,2015,6,21,21,38.66,-77.15,38.66,-77.15,0,-1,0
NTDD,AB2015,2015,6,21,59,39.29,-76.7,39.29,-76.7,0,-1,0
NTEE,AB2015,2015,6,21,143,38.89,-76.63,38.89,-76.63,0,-1,0
201506171925,AB2015,2015,6,17,1925,33.9374,-94.6663,33.9391,-94.667,1,0,1
201506172220,AB2015,2015,6,17,2220,27.6689,-98.0918,27.668,-98.0892,1,0,1
201506181009,AB2015,2015,6,18,1009,32.0374,-93.7005,32.0455,-93.7007,1,1,1
201506181138,AB2015,2015,6,18,1138,32.1935,-93.8427,32.2313,-93.8031,1,1,2
201506191730,AB2015,2015,6,19,1730,38.5691,-88.8535,38.5912,-88.841,1,1,1
201506191830,AB2015,2015,6,19,1830,36.6765,-88.519,36.6947,-88.4961,1,0,1
201506191926,AB2015,2015,6,19,1926,38.7131,-87.5516,38.7141,-87.5526,1,0,1
201506192013,AB2015,2015,6,19,2013,37.9801,-88.3744,38.0503,-88.3591,1,0,1
201506192040,AB2015,2015,6,19,2040,37.996,-86.785,37.996,-86.779,1,0,1
201506192145,AB2015,2015,6,19,2145,38.7491,-88.0969,38.7507,-88.0983,1,0,1
201506192150,AB2015,2015,6,19,2150,38.7628,-88.0979,38.7699,-88.1013,1,0,1
201506192151,AB2015,2015,6,19,2151,37.8798,-88.9586,37.8885,-88.9714,1,1,1
201506192153,AB2015,2015,6,19,2153,37.7664,-89.3171,37.769,-89.3186,1,1,1
201506192230,AB2015,2015,6,19,2230,38.0737,-88.6727,38.0791,-88.6785,1,0,1
201506192301,AB2015,2015,6,19,2301,38.0842,-89.1512,38.0842,-89.1512,1,0,1
201506201812,AB2015,2015,6,20,1812,39.4075,-81.8288,39.4093,-81.8284,1,0,2
201506202327,AB2015,2015,6,20,2327,38.7318,-77.5454,38.746,-77.5113,1,0,2
201506202339,AB2015,2015,6,20,2339,39.2604,-77.465,39.2814,-77.4609,1,0,1
201506210012,AB2015,2015,6,21,012,38.0429,-77.3226,38.0575,-77.3076,1,0,1
NTAA,AC2017,2017,6,22,1154,32.07,-88.5,32.07,-88.5,0,-1,0
NTCC,AC2017,2017,6,22,1639,31.59,-90.24,31.59,-90.24,0,-1,0
NTDD,AC2017,2017,6,22,1815,32.64,-90.67,32.64,-90.67,0,-1,0
NTP,AC2017,2017,6,21,958,30.31,-89.27,30.31,-89.27,0,-1,0
NTQ,AC2017,2017,6,21,1230,30.24,-89.58,30.24,-89.58,0,-1,0
NTR,AC2017,2017,6,21,1239,30.33,-89.37,30.33,-89.37,0,-1,0
NTT,AC2017,2017,6,21,1310,30.45,-89.01,30.45,-89.01,0,-1,0
NTU,AC2017,2017,6,21,1312,30.25,-89.41,30.25,-89.41,0,-1,0
NTV,AC2017,2017,6,21,1344,30.19,-89.2,30.19,-89.2,0,-1,0
NTW,AC2017,2017,6,21,1632,29.97,-90.03,29.97,-90.03,0,-1,0
NTX,AC2017,2017,6,21,1753,30.21,-90.39,30.21,-90.39,0,-1,0
NTY,AC2017,2017,6,21,1935,30.38,-89.42,30.38,-89.42,0,-1,0
NTZ,AC2017,2017,6,21,2020,30.53,-88.96,30.53,-88.96,0,-1,0
NTGG,AC2017,2017,6,22,1638,30.63,-90.64,30.63,-90.64,0,-1,0
NTBB,AC2017,2017,6,22,1657,30.75,-90.61,30.75,-90.61,0,-1,0
NTHH,AC2017,2017,6,22,2253,34.66,-91.79,34.66,-91.79,0,-1,0
NTII,AC2017,2017,6,22,2331,34.14,-92.25,34.14,-92.25,0,-1,0
NTF,AC2017,2017,6,21,932,30.31,-86.43,30.31,-86.43,0,-1,0
NTK,AC2017,2017,6,21,1946,30.26,-87.3,30.26,-87.3,0,-1,0
NTO,AC2017,2017,6,21,2103,31.03,-88.54,31.03,-88.54,0,-1,0
NTI,AC2017,2017,6,22,150,31.04,-86.58,31.04,-86.58,0,-1,0
NTH,AC2017,2017,6,22,220,30.69,-86.44,30.69,-86.44,0,-1,0
NTN,AC2017,2017,6,22,614,31.12,-86.17,31.12,-86.17,0,-1,0
NTE,AC2017,2017,6,21,20,30.02,-85.12,30.02,-85.12,0,-1,0
NTD,AC2017,2017,6,21,29,30.38,-85.31,30.38,-85.31,0,-1,0
NTB,AC2017,2017,6,21,450,29.58,-85.03,29.58,-85.03,0,-1,0
NTC,AC2017,2017,6,21,1703,30.72,-85.34,30.72,-85.34,0,-1,0
NTLL,AC2017,2017,6,22,1754,33.07,-87.25,33.07,-87.25,0,-1,0
NTMM,AC2017,2017,6,22,1820,33.48,-87.13,33.48,-87.13,0,-1,0
NTOO,AC2017,2017,6,22,1956,33.02,-85.9,33.02,-85.9,0,-1,0
NTPP,AC2017,2017,6,22,2038,32.85,-85.8,32.85,-85.8,0,-1,0
NTRR,AC2017,2017,6,22,1940,34.2,-84.61,34.2,-84.61,0,-1,0
NTSS,AC2017,2017,6,22,1946,33.98,-84.71,33.98,-84.71,0,-1,0
NTQQ,AC2017,2017,6,22,2005,32.69,-84.85,32.69,-84.85,0,-1,0
NTTT,AC2017,2017,6,22,2335,34.34,-83.88,34.34,-83.88,0,-1,0
NTEE,AC2017,2017,6,23,1027,31.86,-93.3,31.86,-93.3,0,-1,0
NTFF,AC2017,2017,6,23,1147,31.86,-93.11,31.86,-93.11,0,-1,0
NTUU,AC2017,2017,6,23,1928,37.33,-85.39,37.33,-85.39,0,-1,0
NTWW,AC2017,2017,6,23,2220,38.98,-82.1,38.98,-82.1,0,-1,0
NTYY,AC2017,2017,6,23,2255,38.22,-82.88,38.22,-82.88,0,-1,0
NTZZ,AC2017,2017,6,24,5,38.72,-81.72,38.72,-81.72,0,-1,0
NTWWW,AC2017,2017,6,23,1847,40.13,-80.28,40.13,-80.28,0,-1,0
NTEEE,AC2017,2017,6,24,1026,39.79,-75.18,39.79,-75.18,0,-1,0
NTFFF,AC2017,2017,6,24,1039,40.26,-74.57,40.26,-74.57,0,-1,0
201706201415,AC2017,2017,6,20,1415,29.64,-84.91,29.64,-84.91,1,0,1
201706211118,AC2017,2017,6,21,1118,30.41,-86.59,30.44,-86.62,1,0,1
201706211320,AC2017,2017,6,21,1320,30.39,-88.97,30.47,-88.98,1,0,1
201706212002,AC2017,2017,6,21,2002,30.47,-87.68,30.47,-87.68,1,0,1
201706212008,AC2017,2017,6,21,2008,31.06,-86.81,31.07,-86.81,1,0,1
201706212357,AC2017,2017,6,21,2357,31.23,-86.31,31.29,-86.34,1,1,1
201706220135,AC2017,2017,6,22,135,31.65,-87.66,31.65,-87.66,1,0,2
201706221721,AC2017,2017,6,22,1721,33.43,-86.94,33.53,-86.87,1,1,2
201706221942,AC2017,2017,6,22,1942,33.18,-86.97,33.19,-86.97,1,0,2
201706222330,AC2017,2017,6,22,2330,34.83,-89.58,34.87,-89.57,1,0,1
201706231921,AC2017,2017,6,23,1921,40.1,-80.17,40.1,-80.11,1,1,2
201706232137,AC2017,2017,6,23,2137,37.53,-85.74,37.57,-85.67,1,1,1
201706232155,AC2017,2017,6,23,2155,39.66,-79.85,39.66,-79.85,1,0,2
201706232205,AC2017,2017,6,23,2205,37.62,-85.44,37.62,-85.4,1,1,1
201706232347,AC2017,2017,6,23,2347,39.49,-79.93,39.5,-79.93,1,1,1
201706232358,AC2017,2017,6,23,2358,39.26,-80.48,39.28,-80.4,1,1,1
201706241121,AC2017,2017,6,24,1121,40.19,-74.25,40.18,-74.25,1,0,2
201706241127,AC2017,2017,6,24,1127,40.17,-74.18,40.17,-74.18,1,0,2
NTB,AC2016,2016,6,6,1731,29.81,-82.21,29.81,-82.21,0,-1,0
NTD,AC2016,2016,6,6,1936,30.69,-81.96,30.69,-81.96,0,-1,0
NTE,AC2016,2016,6,6,2057,29.44,-81.26,29.44,-81.26,0,-1,0
NTF,AC2016,2016,6,6,0638,26.68,-81.71,26.68,-81.71,0,-1,0
NTG,AC2016,2016,6,6,2005,26.44,-81.86,26.44,-81.86,0,-1,0
NTH,AC2016,2016,6,6,2028,26.96,-81.97,26.96,-81.97,0,-1,0
NTI,AC2016,2016,6,6,1855,26.11,-81.79,26.11,-81.79,0,-1,0
201606061925,AC2016,2016,6,6,1925,30.2727,-81.8317,30.3279,-81.8191,1,1,1
NTA,AC2020,2020,6,7,1323,30.39,-89.0,30.39,-89.0,0,-1,0
NTB,AC2020,2020,6,7,1415,30.57,-88.47,30.57,-88.47,0,-1,0
NTC,AC2020,2020,6,7,1422,30.44,-88.74,30.44,-88.74,0,-1,0
NTD,AC2020,2020,6,7,1252,30.36,-87.48,30.36,-87.48,0,-1,0
NTG,AC2020,2020,6,6,1959,29.11,-82.04,29.11,-82.04,0,-1,0
NTU,AC2020,2020,6,7,1940,28.94,-81.8,28.94,-81.8,0,-1,0
NTL,AC2020,2020,6,6,1529,27.58,-82.33,27.58,-82.33,0,-1,0
NTN,AC2020,2020,6,6,1926,28.69,-82.17,28.69,-82.17,0,-1,0
NTO,AC2020,2020,6,6,2129,28.23,-81.7,28.23,-81.7,0,-1,0
NTM,AC2020,2020,6,7,427,27.04,-82.41,27.04,-82.41,0,-1,0
NTJ,AC2020,2020,6,6,1551,25.93,-81.02,25.93,-81.02,0,-1,0
NTK,AC2020,2020,6,6,1918,26.6,-81.18,26.6,-81.18,0,-1,0
NTR,AC2020,2020,6,6,2006,29.14,-81.4,29.14,-81.4,0,-1,0
NTW,AC2020,2020,6,7,42,28.43,-81.59,28.43,-81.59,0,-1,0
NTX,AC2020,2020,6,7,113,28.91,-81.62,28.91,-81.62,0,-1,0
NTV,AC2020,2020,6,8,33,29.15,-81.1,29.15,-81.1,0,-1,0
NTF,AC2020,2020,6,7,2315,31.93,-89.34,31.93,-89.34,0,-1,0
NTE,AC2020,2020,6,8,2359,34.32,-86.83,34.32,-86.83,0,-1,0
NTZ,AC2020,2020,6,9,2352,41.13,-87.85,41.13,-87.85,0,-1,0
NTAA,AC2020,2020,6,9,2355,41.34,-87.94,41.34,-87.94,0,-1,0
202006062153,AC2020,2020,6,6,2153,28.57,-82.01,28.5667,-82.0085,1,0,2
202006062159,AC2020,2020,6,6,2159,27.9783,-82.77,27.99,-82.7631,1,0,1
202006062207,AC2020,2020,6,6,2207,28.5001,-81.4361,28.5001,-81.4361,1,0,1
202006062220,AC2020,2020,6,6,2220,28.93,-82.08,28.9233,-82.0764,1,0,2
202006062240,AC2020,2020,6,6,2240,28.4634,-81.4074,28.4634,-81.4074,1,0,1
202006062320,AC2020,2020,6,6,2320,28.4701,-81.3559,28.5439,-81.3636,1,1,2
202006070027,AC2020,2020,6,7,027,28.8387,-81.2614,28.868,-81.2603,1,0,1
202006071930,AC2020,2020,6,7,1930,30.087,-82.6754,30.1043,-82.6624,1,0,1
202006071940,AC2020,2020,6,7,1940,28.8984,-81.8119,28.8984,-81.8119,1,0,1
202006072005,AC2020,2020,6,7,2005,29.9394,-82.3885,29.9394,-82.3885,1,0,1
202006072241,AC2020,2020,6,7,2241,28.7914,-81.704,28.7981,-81.701,1,0,2
202006092324,AC2020,2020,6,9,2324,40.6997,-88.1472,40.7435,-88.0872,1,-1,2
202006100032,AC2020,2020,6,10,032,40.0774,-84.354,40.0781,-84.3456,1,0,1
NTA,AD2020,2020,10,10,719,30.46,-87.08,30.46,-87.08,0,-1,0
NTB,AD2020,2020,10,10,910,30.5,-86.57,30.5,-86.57,0,-1,0
NTE,AD2020,2020,10,10,1028,30.45,-88.11,30.45,-88.11,0,-1,0
NTF,AD2020,2020,10,10,1057,31.07,-88.03,31.07,-88.03,0,-1,0
NTC,AD2020,2020,10,10,1101,30.83,-86.63,30.83,-86.63,0,-1,0
NTI,AD2020,2020,10,10,2027,32.26,-84.46,32.26,-84.46,0,-1,0
NTO,AD2020,2020,10,10,2138,33.27,-85.14,33.27,-85.14,0,-1,0
NTP,AD2020,2020,10,10,2224,32.74,-82.69,32.74,-82.69,0,-1,0
NTQ,AD2020,2020,10,10,2233,33.55,-84.78,33.55,-84.78,0,-1,0
NTR,AD2020,2020,10,10,2241,34.13,-83.67,34.13,-83.67,0,-1,0
NTS,AD2020,2020,10,10,2255,34.0,-85.17,34.0,-85.17,0,-1,0
NTN,AD2020,2020,10,10,2305,33.22,-84.25,33.22,-84.25,0,-1,0
NTM,AD2020,2020,10,10,2338,33.43,-84.25,33.43,-84.25,0,-1,0
NTU,AD2020,2020,10,10,2327,34.67,-83.16,34.67,-83.16,0,-1,0
NTV,AD2020,2020,10,10,2328,34.62,-83.37,34.62,-83.37,0,-1,0
NTW,AD2020,2020,10,11,1012,34.36,-82.08,34.36,-82.08,0,-1,0
NTX,AD2020,2020,10,11,2046,34.8,-81.34,34.8,-81.34,0,-1,0
NTY,AD2020,2020,10,11,1838,34.87,-79.94,34.87,-79.94,0,-1,0
NTH,AD2020,2020,10,8,1952,30.61,-88.84,30.61,-88.84,0,-1,0
NTG,AD2020,2020,10,9,411,30.62,-90.86,30.62,-90.86,0,-1,0
NTZ,AD2020,2020,10,11,1759,33.88,-79.53,33.88,-79.53,0,-1,0
NTBB,AD2020,2020,10,11,1937,34.09,-79.07,34.09,-79.07,0,-1,0
NTDD,AD2020,2020,10,11,2106,34.21,-78.7,34.21,-78.7,0,-1,0
202010092134,AD2020,2020,10,9,2134,31.4343,-90.7235,31.4383,-90.7349,1,0,2
202010101001,AD2020,2020,10,10,1001,30.4803,-88.2508,30.4814,-88.2505,1,0,1
202010102034,AD2020,2020,10,10,2034,33.587,-83.877,33.607,-83.884,1,1,2
202010102114,AD2020,2020,10,10,2114,32.9462,-85.3531,32.9557,-85.3515,1,0,2
202010102212,AD2020,2020,10,10,2212,33.365,-84.811,33.37,-84.811,1,0,1
202010102218,AD2020,2020,10,10,2218,33.402,-84.793,33.4156,-84.7895,1,0,1
202010102227,AD2020,2020,10,10,2227,33.1031,-84.4262,33.1331,-84.4181,1,0,1
202010102345,AD2020,2020,10,10,2345,33.564,-84.3056,33.5711,-84.3102,1,0,2
202010110016,AD2020,2020,10,11,016,33.7263,-84.2122,33.7495,-84.2212,1,0,1
202010110043,AD2020,2020,10,11,043,33.9028,-84.0983,33.9102,-84.1055,1,0,1
202010111920,AD2020,2020,10,11,1920,34.3643,-79.5002,34.3683,-79.4929,1,1,1
202010112019,AD2020,2020,10,11,2019,33.8767,-79.0725,33.8809,-79.0711,1,1,2
202010112031,AD2020,2020,10,11,2031,33.8148,-79.0196,33.8334,-78.9871,1,0,2
202010112151,AD2020,2020,10,11,2151,34.1129,-78.6586,34.1723,-78.5948,1,1,1
NTA,AD2019,2019,9,1,2048,25.95,-81.45,25.95,-81.45,0,-1,0
NTB,AD2019,2019,9,3,2206,27.94,-80.38,27.94,-80.38,0,-1,0
NTC,AD2019,2019,9,4,1456,29.99,-81.39,29.99,-81.39,0,-1,0
NTD,AD2019,2019,9,5,800,33.7,-78.79,33.7,-78.79,0,-1,0
NTE,AD2019,2019,9,5,809,33.73,-78.78,33.73,-78.78,0,-1,0
NTH,AD2019,2019,9,5,855,33.9,-78.8,33.9,-78.8,0,-1,0
NTG,AD2019,2019,9,5,906,33.89,-78.72,33.89,-78.72,0,-1,0
NTL,AD2019,2019,9,5,918,33.63,-78.84,33.63,-78.84,0,-1,0
NTF,AD2019,2019,9,5,837,33.84,-78.03,33.84,-78.03,0,-1,0
NTM,AD2019,2019,9,5,944,34.04,-77.81,34.04,-77.81,0,-1,0
NTP,AD2019,2019,9,5,1047,34.28,-77.65,34.28,-77.65,0,-1,0
NTU,AD2019,2019,9,5,1149,33.86,-78.6,33.86,-78.6,0,-1,0
NTV,AD2019,2019,9,5,1212,33.84,-78.75,33.84,-78.75,0,-1,0
NTW,AD2019,2019,9,5,1318,33.72,-78.88,33.72,-78.88,0,-1,0
